app_id,app_name,review_text,review_score,review_votes
10,Counter-Strike,"One of the best FPS Games, the 1.6 Version will stay always in our hearts. I recommend it vor everyone who wants a tactical/action shooter.",1,1
10,Counter-Strike,"Many players learned here what do wellknown terms like lag, noob or ragequit mean. Oh how i miss old 1.6 days.   9/10",1,1
10,Counter-Strike,Playing it since 2010. Still bad at it.   10/10 Best game in CS series.,1,1
10,Counter-Strike,This game is the best game forever &lt;3,1,1
10,Counter-Strike,"Blame this game for the rise of the online multiplayer modern military shooter. Good game, great custom maps, terrible community. Not much has really changed since 2000, has it?  I don't think anyone still plays this particular version of CS though.  Edit: Wait, there are over 8,000 people in-game right now. Wow... guess I have to give this a 'yes' then because it isn't dead.",1,1
10,Counter-Strike,"2006 4:3  800x600 Resolution Windows XP 2001 office computer, fully white White keyboard, grey characters  White mouse, grey scroll wheel  Public library  Half of the people in the room are playing cs   After more than a decade later, this game is still alive. ",1,1
10,Counter-Strike,Best game ever! Started my gaming addiction :D,1,1
10,Counter-Strike,Probably the best FPS shooter ever made. Nothing can beat Counter-Strike 1.6.,1,0
10,Counter-Strike,Playing this game since 2001. It ruined my life. Five stars.,1,0
10,Counter-Strike,"  Update to my review with some shameless advertising 05/10/2016:   Hey readers. I am now hosting a server on CS 1.6 where you can play and enjoy the fun experiences I did back in the day.   Map rotations vary from Vehicle, Aim, Surf, Knife, Defusal, and Hostage maps! IP Address: 173.199.73.78:27025     Review 21/10/2014:   I've played this game since I was around 6 years old back in 2002 and it still makes me laugh and have fun whenever I launch it to this very day. Over 12 years of endless entertainment. No other game on this planet has given me more entertainment and enjoyment than Counter-Strike 1.6 has and I doubt no game ever will.  Reason i've only got 38 hours here is because I no longer use the account I originally played cs 1.6 on.   func_vehicle is what makes this Counter Strike game the best out of all the others in the franchise.  Find a server that has car maps or maps with func_vehicle entities and you will have endless fun running over teammates and enemies in all kinds of hilarious and goofy vehicles not giving a care in the world.  You can drive a fork with a meatball on the end of it. Do i need to say more?  Mods on this game are amazing too. There is a mod where you can catch pokemon, level them up, train them and use their skills. Call of Duty mod that is suprisingly better than cod its self, Warcraft mods, zombie mods, basebuilder and so on...  There is even a map for the jailbreak gamemode that has driveable snowmobiles.   1337/10  Leet crew 5 lyf  Kicks csgo's ♥♥♥ by a mile. I forgot how good wallbanging is in this game.  P.S - CS 1.6 is the only Counter Strike game where you can headshot with a knife or buy Riot Shields. Enjoy!  Oh yeah, you don't have to pay to use sprays in this game either.",1,1
10,Counter-Strike,"Well, look at my hours played you can already tell if it's a good game or not.         (YES IT IS)",1,1
10,Counter-Strike,Still better than Call of Duty!,1,1
10,Counter-Strike,WE WONT FORGET 1.6,1,1
10,Counter-Strike,"haven't played much, but looks ok.",1,1
10,Counter-Strike,"First of all its my first online game ever. I was very young and i was playing with my friends LAN matches sometimes for fun sometimes with bets the loser treats refreshments. xD This game its the reason that i maked my mum to buy me a PC to playing this game at my home. With the time i learn how to modding on CS 1.6 servers,plugins and more stuffs about PC. After this i learn how to aim on the enemy head, how to fire inside the walls, how to hear someone with his steps and HOW TO FIGHT!!! I have played many FPS(First Person Shooter) Games that they called me hacker of my fast killing. I had so fyckin good and bad moments on that game that i will not forget never. For others its only a game for me it was MY LIFE! This wasnt a review but a little story.  SO COUNTER-STRIKE FTW ♥♥♥♥♥♥ES!!",1,1
10,Counter-Strike," After 14 years of existence, this legendary game is still in the Steam top 10 most played multiplayers in the world .   While earning tons of money based on Counter-Strike sales, Valve shows its appreciation to the players that bought the game by still not maintaining it and treating it like it doesn't even exist. Even more, starting with February 2013, Valve has released a couple of minor updates for Counter-Strike which intentionally created problems for the game(suddenly stopping afterwards) so that the players would be forced to migrate to and buy CS:GO(which currently has and most probably will keep having major problems like fps drops and hit misdetection - problem present on all Source engine based multiplayers since 2004).  Congratulations, Valve .    Counting the players that migrated to or play the non-Steam version of Counter-Strike, the game still easily classifies itself even today in the top 5 most played multiplayers in the world .",1,0
10,Counter-Strike,   Old but Gold.   ,1,1
10,Counter-Strike,Old But Gold,1,1
10,Counter-Strike,"  Pros  - No crates which you can waste your money. - You don't pay for the extra maps. - Less Russians. - Less cheaters. - Very alive game (after 16 years). - More than 11, 000 active servers (according to Gametracker).  - You don't need actually PC to play this (you can run it on a Calculator). - More mods than games on Steam. - You can spray in the game. - You can buy MP5. - You can use Flashlight and Nightvision. - You can choose a character. - You can play Assassination mod. - You can use Bunnyhop. - You can play CSGO MOD.  And other stuff I can't remember....",1,1
10,Counter-Strike,**Joins a CS 1.6 server**  ** Filled with people that don't speak english**,1,1
10,Counter-Strike,"I only write this because of how nostalgic I feel. The game that gave me my passion for shooters. Hands down, in my opinion, best game made in history.  This game, I cannot explain how many emotions it gave me, and thousands or millions of other players.  Cs 1.6, please stay alive.   Pros- Everything Cons- Nothing",1,1
10,Counter-Strike,"'Lock and Load.' 'Go go go!' 'Fire in the hole!' 'The bomb has been planted.' 'Counter-terrorists/terrorists Win.'  It is uncountable just how many times have these few sentences echoed in cybercafés across the world. For many, days were spent in front of the computer screen, manipulating the WASD keys with left hand and whirling the mouse with the right one. People yell and frown, they cheer and jeer as they team up their cyber-persona and pit them against another team. It doesn’t matter who won, who lost, who managed to kill to most of their opponents and who died the most, as everything will be scrambled up and reset when a new match begins. What is important is that, for those who are a part of the team, this computer game is their reality. These personas within the computer screen are their true identities. This is counter-strike.   Originally a modification (mod in short) made for Valve’s critically acclaimed Half-Life, Counter-Strike has gained much prominence since its initial launch. It is one of the first and definitely one of the most critically acclaimed multi-player computer games of all times. It is also the game used for many professional electronic sports competitions, such as ESEA League. Of course, this does not put Counter-Strike as a “professional only” game, as it has been enjoyed by many since its launch.  Getting started with Counter-strike is simple. You start off in one of the two teams: Counter-Terrorists or Terrorists. Before the round begins, you will have to purchase your own gun from the market, namely the famous AK47, M4A1, Desert Eagle, MP5, AWP and many more. Do not ask me why the counter-terrorists (namely the police) have to buy their own gun, and that they will have to go out with their lousy default colt pistols. Perhaps the government had some budget cuts and the SWATs have to buy their own guns. No one knows, but at least this will balance up the game. Also, you can equipment such as Highly-Explosive grenades, Flash-bangs (not recommend for beginners), smoke grenades, helmets and kevlars. You can also grab a defuse kit if you are playing on the side of the counter-terrorist, but normally we will steal that from dead teammates. Oh and you will be given a knife for free. Don’t worry about it, as most likely you use it to run instead of anything else.  The gameplay is fairly straightforward as well. There are quite a few number of game mods. The most frequently played ones are the Bomb Defusal maps, such as the all-time famous de_dust, the Hostage Rescue maps such as cs_assault, the VIP Escorting maps and the Kill Them All maps, such as the custom fy_iceworld and awp_map. Like all multi-player First Person Shooters, you will need good coordination and communication with your teammates if you want to win. Don’t worry about it though, because if you are new, just stick around and listen to what others have got to say. Just remember, you are not John Rambo, you only have 100 HP, and a stray bullet from a sniper rifle (AWP) will deal more damage than that.  As time press on, the mechanism of Counter-Strike became outdate. Of course, the legacy of Counter-Strike continues through its successors such as Counter-Strike: Condition Zero, Counter-Strike: Source, Counter-Strike Online (Asia only) and, the newest of all, Counter-Strike: Global Offensive. Throughout the years, Counter-Strike has evolved to become what it is today while its legend remains. Together with Half-Life and (maybe) Team Fortress Classic, Counter-Strike has not only helped Valve to thrive as a gaming company, but also defined what First Person Shooter should be.",1,0
10,Counter-Strike,10/10 Would get 'Fire in the hole' tattooed on my ♥♥♥.  Again.,1,1
10,Counter-Strike,It's a nice game...,1,1
10,Counter-Strike,"'The original Counter-Strike is the raw, uncut cocaine of shooters' - Honest Game Trailers",1,1
10,Counter-Strike,"Nice oldschool game! Counter-Strike is very cool game, but now we can play the CS series of games like CS:Source and CS:GO... I can't say which game is better, it's your choice. But i can't forget this game like my childhood, thanks to VaLVE for it!",1,1
10,Counter-Strike,I tried it a few times.,1,1
10,Counter-Strike,"With only ~4000 hours of playtime (plus a few thousand prior to Steam), i might not be worthy of reviewing this game.  So i'll just leave it at: recommended.",1,1
10,Counter-Strike,"Counter-Strike is a great series. Though the real change they made was in CS:GO, Counter-Strike has been one of my favorite FPS games of all time. If you prefer a fast based shooter, this game isn't for you.  Counter-Strike can have exciting moments where it's you VS 5 others, or where you have no defuse kit with only a few seconds left to defuse the bomb  A comparable version of Counter-Strike's defuse gametype is the Call Of Duty 'Search and Destroy'",1,0
10,Counter-Strike,"This game is like an infection, you can't uninstall it.",1,1
10,Counter-Strike,"Compared to CS:GO, this is pure gold. Joined a French server where I asked if they could speak english, and they did. Someone said no rush and everyone listened. The community is way more friendlier and the game isn't about how volvo can make more money.",1,1
10,Counter-Strike,enjoyed the game for only a few minutes...,1,1
10,Counter-Strike,"The First Crush , You Just Cannot Forget Her",1,1
10,Counter-Strike,-No lag -No russian guy saying ♥♥♥♥ ♥♥♥♥♥ -Classic -No expensive skin -No need to rank up -Cheap -lot of great server  Rip-No porn spray ;(,1,1
10,Counter-Strike,After 17 years (13 if you want to count from 1.6 steam) there's still 2976 servers running.   Nuff said.,1,1
10,Counter-Strike,"Steam Awards Nomination 2016 (review for the badge)   When I saw the The “Just 5 More Minutes” award category :: instant flashback &amp; cold sweat..   Year; 2005, clock; around 7 pm. Tomorrow is school day and I'm at a local Internet Cafe playing with some friends ::  Counter Strike 1.6  :: time flies, u know how, its CS. Cell phone rings; constantly. 'Yes, I'm coming home, just need to finish the match, 5 minutes top'. I'm losing .. big time. I skipped some calls later (big mistake) for the sake of the match. Long story short, I was late and there were consequences. Left in hurry after and didn't pay the net fee, not that day at least. Time; 1+ am, game-over.",1,1
10,Counter-Strike,This game will never get old &lt;3,1,1
10,Counter-Strike,It's a real legend .. legend of PC games,1,1
10,Counter-Strike,There's nothing to say about this... :)   Legend  ,1,1
10,Counter-Strike,"First starting off as a cute, little mod based on the GoldSrc engine, a heavily modified Quake engine, Counter-Strike's legacy continues to strife for a decade and a half over. Initially developed and released on top of a Half-Life modification, with the inspiration from the developer's strong theme and intriguement for military warfare and terrorism, the mod's success was immediately a marvel to behold; selling over 25 million units as a whole in the Counter-Strike franchise.  The maps and various scenarios set around the globe, players assume the roles of soldiers on two teams, counter-terrorists and terrorists. Both with a task, depending differently on the mission. Bomb scenarios, the terrorist team must plant a bomb, in a secured bomb location, while the counter-terrorists must fight back and ultimately defuse the bomb, if it may have been planted. Hostage scenarios is where the counter-terrorists must rescue a group of hostages being held by the terrorists. With both these modes, it has become a traditional campaign over time in different sequels.  The player, depending on what team they have been assigned to, can change their class into eight different character models, as well as buying weaponry and equipment, such as armour and grenades to help against the opposing team. As the round is about to begin, you're left in ''Freeze time'' that allows you to buy things with the money you earned by killing opponents the rounds before. This of course, gives players the time needed to choose wisely on what many strategies they will execute and whether it will be successful compared to your opponents.   This game is also highly customizable on the player's end.The game gives the options allowing for the user to either install or create their own custom skins, spray graphics, sprites, sound effects and HUDS that can be used in-game. I forgot to mention that modding is possibly one the biggest things that makes Counter-Strike such a versatile game to begin with.  I don't have much to complain about this game, other than it's become one of the biggest targets of hacking and cheaters, since its release. Aimbots, that auto-target other players while the player should naturally aim and shoot is just on of the many cheatings that players have executed. Wallhacks, that allows the player to see through walls through work by displaying objects that have translucent textures and can easily see targets through them, while the opposing team has no idea from their own perspective. To me, the cheating in this game is now more to do with experimenting than it is to do with cheating overall.   There's a different meaning when it comes to something that is outdated and old-school. Old-school is for nostalgic value, something that will guarantee to put a smile back on your face from all these past memories you've experienced and this is what the first title of Counter-Strike engulfs. Outdated, being something you don't particularly want to go back to, while there is the famous remake, Counter-Strike: Source, that runs on the more powerful and overly-recycled Source engine, allowing for better graphic and communication capabilities. Nevertheless, if you're looking for original flare that is burning in the Counter-Strike series, this game is definitely for you.  And to think, all of this success for the Counter-Strike series began as small little mod. Proof on how something so little, can create something so big. Recommended.",1,1
10,Counter-Strike,This game is unlike the other counter strike games. This game requires a different type of skill. You have to become used to the recoil each weapon has. You also have to become familiar with the different advantage points of each map. I personally think this is the best counter-strike game.,1,1
10,Counter-Strike,"I'm sorry to say for other games, but with counter-strike 1.6 i had best gaming experience in my life.",1,1
10,Counter-Strike,I've had lots of fun with this game. Graphics are outdated but community is still here to support it.,1,1
10,Counter-Strike,best sequal to pokemon since skyrim,1,1
10,Counter-Strike,"Ah, this is where it all started from.. The mecca of online competitive scene.. I still remember bunking my extra classes, and play this game in a bunker of a gaming center, during my school days. I didnt think, that it would take root inside of me, that would fruit up, some years later.  Come the post graduation years, and I found myself playing this again, this time.. on a competitive level and making sure I had fun, the entire time I spent, whistling away at this ..  Fond old memories.. Still growing strong.. Still making more and more, as we keep walking through the life..",1,1
10,Counter-Strike,"The game that started it all. I love Global Offensive but i always return to 1.6 because of the hardcore, old-school feeling.  I don't even know why i'm recommending this because obviously you all have it... Right?",1,1
10,Counter-Strike,If you dont like 1.6 then you can suck some balls,1,1
10,Counter-Strike,Played 60 fps with a 20 dollars laptop. top kek mate,1,1
10,Counter-Strike,Graphics is not everything! :) Old school love.,1,1
10,Counter-Strike,Old but gold. I really can recommend it to new CS GO players at there rise!,1,1
10,Counter-Strike,"Counter-Strike is a first-person shooter game from Valve, the first of the Counter-Strike series.  Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.  Counter-Strike is a round based game where you play as counter terrorist or play as terrorist. As a counter terrorist, your task is to prevent the terrorist from planting a bomb and detonate it or rescue a captured hostages and lead them to the hostage rescue zone, while the terrorist team has to do the opposite. Weapons has hard recoil so you can't just spray and pray, short burst fire can save you in critical situation. Before the round begins, you can and need to buy weapons and equipments with money, you get money by winning the round or killing the enemy team. This type of gameplay encourages team work.",1,1
10,Counter-Strike,"This game is legendary. This started back in 1999 and haven't got lost the pleasure of playing it. The graphics are not the best, it's an old game, but it's FUN! That was the point of the game! It's one of the best first person shooter in the world, it's not me saying that, all over the world people consider Counter Strike 1.6 one of the best shooter games. And it had lans and big event until CS:GO showed up in 2012. It's still played by LOTS of people. 17 years old and still rocks!!",1,1
10,Counter-Strike,"*Goes in-game *Sets server requirements *Joins a server *Empty *Joins another server *Cursed at in rapid Spanish *Asks for tips, says 'I play CS:GO' *Gets cursed at some more *Gets a kill *YOU HAVE BEEN KICKED FROM THIS SERVER*",1,1
10,Counter-Strike,  This is a great game with a great community. I even own the original disk  http://steamcommunity.com/sharedfiles/filedetails/?id=772601842  ,1,1
10,Counter-Strike,"One of my all time favourite games! You never get bored playing this. You may not find its graphics to be very cool as per today's standard; but, old is gold!",1,1
10,Counter-Strike,so old! still a better story then twilight.,1,1
10,Counter-Strike,This game is awesome.  + still a lot of full servers from all countries  + you can find many friends in this game  - Unbelievable ugly graphics (♥♥♥♥ that. this game is 15 years old. ),1,1
10,Counter-Strike,"Almost screw up my exams at high school (1999/2000), when I was doing my vocational training (2001-2003) and at university (2004-2009) due to playing way too much cs...  Great game, would risk my future again! 10/10",1,1
10,Counter-Strike,"2k9 --&gt; 2k16 :'(  So much time, a lot of memories :'(",1,1
10,Counter-Strike,'Playing Since 2006 (non-steam/steam) more that 3k hours' others : after all this time ? me : always.,1,1
10,Counter-Strike,"This game appears to remain No. 1 FPS Action games since 2000 for around 8 to 11 years. It is a intense game as your health and your exposure is important as well sticking together with your team mates at all costs. You should maybe try this game and learn the routes in common CS maps like dust or assault. Go on try it!  However they are a several downsides to this game like the weapon nerfs like the recoils and smoke grenade failing to detonate airborne and the lame Tactical Shield. And cos this game is so popular that thousands of servers host this game online, that some PC criminals tend to take advantage on players like using hacking or server addon hacking materials. So you maybe best to stay clear of weird or dodgy servers with extreme adult material and Steam cannot unban victims who got hijacked and VAC banned, so please be careful!  But if you are old and wise enough to handle this intense action game...BUY IT, SOLDIER!",1,0
10,Counter-Strike,Oldshool classic. Totally worth of buying it!,1,1
10,Counter-Strike,More than 15 years and yet best FPS ever made.,1,1
10,Counter-Strike,I want to you add achivements for CS 1.6 because game is legendary!,1,1
10,Counter-Strike,Wordless.... very very good.,1,1
10,Counter-Strike,Best fps of all time,1,1
10,Counter-Strike,:),1,1
10,Counter-Strike,I still suck at CS:GO,1,1
10,Counter-Strike,░░░░░░░░░░░░▄▄  ░░░░░░░░░░░█░░█  ░░░░░░░░░░░█░░█  ░░░░░░░░░░█░░░█  ░░░░░░░░░█░░░░█  ███████▄▄█░░░░░██████▄  ▓▓▓▓▓▓█░░░░░░░░░░░░░░█  ▓▓▓▓▓▓█░░░░ Loved it ░░░░░█  ▓▓▓▓▓▓█░░░░ ░░░░█  ▓▓▓▓▓▓█░░░░ ░░░░░█  ▓▓▓▓▓▓█░░░░░░░░░░░░░░█  ▓▓▓▓▓▓█████░░░░░░░░░█  ██████▀░░░░▀▀██████▀,1,1
10,Counter-Strike,Best game thank you valve,1,1
10,Counter-Strike,The best game ever :D !,1,1
10,Counter-Strike,In this game you can play many many modes and its the most positive thing. Its not only about shooting or about playing tactic games. You can just 'chillout' on some kinds of servers and thats what I always loved in CS 1.6.,1,1
10,Counter-Strike,The 1st and best game i ever played in my entire life! &lt;3  I ♥♥♥♥ing LOVE cs! &lt;3 :D,1,0
10,Counter-Strike,"In the days of my youth I was told what it means to be the game And now I've reached that age I try to do all those things without a shame No matter how I try I find my way to the same old jam  Good times, bad times You know there was a game When a woman left home for a brown-eyed man But I still play and not seem to care  Sixteen, I fell in love with a game as sweet as could be It only took a couple of years till I was rid of it I swore that I won't play again and I did not come back But when that CS:GO came out I knew it will be sad  Good times, bad imes You know graphs' not at 1st place When a 'smurf' plays against silver ranked men Bring me back to those happy days  Hitbox was good and people were kind now it's not the same Those amazing rounds deep on my mind and all the pros into hall of fame If you talk about cybersport so that game was of that type Now just money flows like a river and everyone's getting hyped  Good times, bad times You know what do I mean When people were saying - go 1 on 1? And you knew it will be fun   9.3    Nearly the best online game in the world.  Don't start playing GO if you haven't played that... who am I talking to, you never played you never will.",1,1
10,Counter-Strike,gods creation,1,0
10,Counter-Strike,Childhood,1,1
10,Counter-Strike,Best FPS game of all time. It's a shame only a few people still play it. Great for older Counter Strike players and newer ones to experience what older players had with this game :) This is where Counter-Strike is love Counter-Strike is life really have a meaning.  After several thousand hours in the game I still love and cherish it. A must have for any FPS player out there.,1,1
10,Counter-Strike,moms credit card is not maxed out  10/10,1,1
10,Counter-Strike,Pillar of Online FPS gaming.  This game will never die no matter how many new versions are launched :),1,1
10,Counter-Strike,"Simply THE best shooter that you can play, to forget the anger that built up inside of you after playing too much CS:GO. It truely is a relief to play another shooter than CS:GO, without messing with your aim, movement, etc.  Just set everything up the way it is in CS:GO (sensitivity, key-binds, etc.) and escape from the austerity pressure to perform well in CS:GO. And RELAX theres nothing you can do wrong here. Even when there's a cheater, just don't give a f. I mean, there isn't even a stats-record. Like there's only a serversided stats-tracking if at all. So without specifically searching for your stats on a specific server that has some kind of player-stats on it, nobody will ever know how bad you are/were :)",1,1
10,Counter-Strike,"The “Test of Time” Award  This award is for the game that is just as good today as the day you first played it. Newer games may come out, but it doesn’t matter… you’ll always come back to play this one.  ;)",1,1
