app_id,app_name,review_text,review_score,review_votes
379720,DOOM,"This game works as halo, and if you want to play halo with zombies then you're in for a lovely adventure. I've always wanted a halo pc game so it satiated me there. The game also will have lovely mod support, making it worthwhile.  Outside of that it's not actually a doom game and it barely works on pc with all the console optimization it has. Buy at your own risk.",1,0
379720,DOOM,"This is a true return to the olden days. DOOM is back with all the gory and glory of destroying demons. The whole package is well worth the price. To be honest the single player alone is worth the asking price.   DOOM’s single player is one of the best in recent memory. It truly trumps any FPS single player campaign of the new generation. There is no hand holding here. When you start you are thrown right into the action shooting demons right away. The progression and pacing is spot on and there is very little exposition and story here. You can find out more about the story through pda data. On the easier difficulties it can be too easy so I recommend starting out with the hardest difficulty you can. Once you beat it you can play on the highest difficulty and then you will have quite a challenge. There are a lot of secrets to be found and challenges to complete. You can also upgrade your armor and weapons and it is integrated in it seamlessly. But if you don’t like all the upgrades you can play it thru without upgrading anything and then you can have an extra challenge. The single player is truly a throwback to the old days.  Now then you have two more modes. First snap map. In snap map you can create your own levels. There are a lot of tutorials to help you get acquainted with the ins and outs. Creating levels is quite easy yet a little bit limited. But there are all kinds of options to create your own custom game modes for multiplayer to creating coop missions and single player maps. I am sure creative individuals will be creating quite the contend to keep you going back playing more of DOOM.  And then there is the multiplayer. Now the multiplayer is more akin to the olden arena shooters, but with modern tropes like loadouts and progression. The progressions is quite nice and for the most part you unlock cosmetics and at the beginning the weapons. All of the weapons you will unlock pretty quickly. The multiplayer is fun and hectic. But it’s not as good as the single player or snap map. It’s kind of in the middle. It’s definitely not the reason to buy DOOM. There is also a season pass for multiplayer content. But am not so sure the multiplayer will be relevant for long so it’s not really worth buying. Overall the multiplayer is casual fun but don’t expect it to hold you for long. And even tho the game isn’t long out there are already cheaters. And there is no anticheat system or anything so the cheaters ruin it just like every PC multiplayer game out there. The DLC season pass is also disappointing as it only includes multiplayer content.",1,0
379720,DOOM,"I absolutely love this game. there is nothing bad about this game except some little minor things that are missing her or there, let me just get straight into this.  the Single player is flawless, nearly flawless, it's fast paste, shot everything on sight, there is no stoping, yea, it has some moments where it takes tiem to explain, but they are extremely short and then back to killing everything! the game even starts with you already getting up and killing demons. And there are a big varitiy of guns, and each of those guns have a alt fire, so more power to killing demons.  and I know must of you ♥♥♥♥♥ed at the muliplayer but, Dooom isn't a muliplayer orianted game, this is the first muliplayer doom game(I don't count Doom 3, nor Xbox live arcade Doom).  pros of this game: -Singplayer is a must play -fast gameplay  -killfeast of demons -follows classic doom leveling sets -snapmap has a great map making editor  Cons of the game -muliplayer still sucks in a way -no browser search for games(both snapmap and muliplayer) -snapmap kinda on the low side as for people playing it   ",1,0
379720,DOOM,"Welcome to Hell. Return to the world of DOOM through a portal of blood. This reboot holds true to the old shooters of the 90s with no reloading, extreme fluid-like speed, and big ♥♥♥♥ing guns. The gunplay is phenomenal and really engages you into the rediculous, fast-paced onslaught of the demonic horde. It also holds true to the classic ways of secrets everywhere, and the majority of them actually being useful instead of just collectibles for the sake of collectibles.  A great homage to the classics and a refreshing first-person shooter playstyle that has fallen to the wayside over the years. 9/10.",1,1
379720,DOOM,Look no more! Rip and tear their guts out in 2016's latest Doom offering! Look upon thee and despair or whatever people say these days I can never really keep up with the kids these days oh that's my luck,1,1
379720,DOOM,F*cking awesome.,1,0
379720,DOOM,Brings me bac when I played DOOM64.,1,0
379720,DOOM,"This game is just totally badass. It'll kick you in the teeth, and you'll smile and ask for more. IT'S THAT DAMN GOOD!!",1,0
379720,DOOM,"Killer game, you already know what this game is after the first hour and it does that over and over again for the duration, This is a good thing. The sequel bait ending was the only let down for me.",1,0
379720,DOOM,"I don't know why people are complaining so much about this game. I'm only half way through this and I'm loving every single part of it. It's Doom, people are ♥♥♥♥♥ing cause it's not like the old ones. GOOD. They were fun and all of that, but do you expect every single game to be like the other? The multiplayer for me is even enjoyable. Fast arena paced FPS. Just like it should be. 'Demons are over powered QQ' Shut up.   9/10",1,0
379720,DOOM,A very good experience. Glory kills included.,1,0
379720,DOOM,"I love it!  no bu#@sh!t, no time explain much, have world to save..  GUNS = demons die! (haha, slightly mad look)  Chainsaw = Demons die horrible in utter agony (much haha + madness face) BFG = Demons never existed (drooling)  This is DOOM!   It found its roots and brings the pain to hell yet again just in the right way",1,0
379720,DOOM,I bought this game today and have had problems putting it down. It's a lot of fun and I am looking forward to the harder settings. The DLC coming can be very creative with this type of game also.,1,0
379720,DOOM,"Very Good game. Detailed Models, stages,music and gameplay. I like the fact that the Main Character i am playing as doesnt speak, wears a helmet, and his character and personality is shown through his attitude and the way he acts. A real bad ♥♥♥.   I just wish there was more content in the storyline and some good in game cinematics. Its an old skool game with a retro style. Yes it is as if you were punching Satan in the balls. Doom is one of the best single player game out there that doesnt hold your hand.   There are occasional confusion when running around the maps and looking around for key cards. However this doesnt detract you from the real game, which is action pack and difficulty gets harder and harder as you progress. The end game is really worth it, you would have to use everything in your disposal and use every skill and effort to get through, its true hell.   Buy this game or atleast support it and have it in your library.Mind you that this game may cause disorientation because of the speed and pace, but when you get used to it, it doesnt effect you anymore.",1,0
570,Dota 2,I hate this game.,-1,0
570,Dota 2,I love this game get it . This game is awesome,1,0
570,Dota 2,11/10 Educational for learning new Languages. Would highly recommend for those in need of a second language.,1,1
570,Dota 2,Well played,1,0
570,Dota 2,This game is awesome,1,0
570,Dota 2,Great game,1,0
570,Dota 2,Fake Death Cut yourself off from outside world Play Dota 24/7,1,0
570,Dota 2,Nice strategy game. Really fun to play!,1,0
570,Dota 2,"This game just sucks!   You click with the mouse on the ground like a maniac, trying to avoid stupid CPU creeps and totally annoying enemy players, just to get to the same point over and over again. It is like chess, but less strategic and fun.  Anyone with over 200 hours in this game is just sick! Really!  I can't and won't recommend this game ever! MOBA should be forbidden for making people addicted in a nonsense way! If Valve would take money for playing this game, they would make billions of dollars, thanks to the freaking amount of players, that can't stop playing this crap.",-1,0
570,Dota 2,I woud rather boil my balls in bbq sauce and have a pack of wild dogs on steroids with teeth made outta the ♥♥♥♥ wolverine from the xmen got on his bones go to town on em then play dota 2....,-1,0
570,Dota 2,"It's an amazing game - technically outstanding, showing all of Valve's usual polish and attention to detail, especially in the all-important multiplayer aspects.",1,0
570,Dota 2,1500 hours in and my friends still suck,1,0
570,Dota 2,Write a review for Dota 2 Please describe what you liked or disliked about this game and whether you recommend it to others. Please remember to be polite and follow the Rules and Guidelines.,1,0
570,Dota 2,It's ok,1,0
570,Dota 2,dota 2 is my life since i play this game make me addict,1,0
570,Dota 2,"Awesome and addictive game, love it!",1,0
570,Dota 2,best moba out there :),1,0
570,Dota 2,Nice and a good game,1,0
570,Dota 2,This game will cause severe mood swings and make you question just how many foreigners live in the region I like to call US East. 10/10 would ♥♥♥♥ again.,1,0
570,Dota 2,dota 2 is awesome go play it,1,0
570,Dota 2,"emh Dota 2! well game to play with your friend, to release your stress. Or make you more stress :)) Rofl. thank's for the game. GGWP",1,0
570,Dota 2,Good Game... But sometimes server lag,1,0
570,Dota 2,I like this Game DOTA 2!,1,0
570,Dota 2," Writing this for the “Love/Hate Relationship” community write-in qualifcation.   I just recently started playing DotA 2 as you can tell. I literally play every game there is with the group of friends I play with on (almost) the daily. Never played DotA 2 with them, however, until recently.   Always heard them talk about it, watched videos with them. Crazy stuff, countless possibilities, crazy combos. All requiring a good game-sense and immense skills when it comes to some heroes.  Never tried to get into it because I've played a lot of MOBAs (have a lot of knowledge on them) and I just didn't feel like getting into a new MOBA (to myself) that required me to learn a ♥♥♥♥-ton of heroes, their abilities, tactics &amp; strategies, techniques, knowledge on how to counter certain heroes, core builds, situational items &amp; just the store's items in general.  But lately, I've been feeling like taking up a challenge like that. I do not like playing a game being very unknowledgeable and possibly ruining the experience of others for the sake of my newbiness. As a new player, I try to play with a full-party being my friends. This means that, yeah, I'll mess up sometimes, but they'll be there to tell me what's right rather than bash me for doing what I did that was wrong. Even when we cannot play as a full-party, however, we happen to come across people that are understanding. Hard to believe, I know, I mean we do come across some toxic players, but hey, that's just inevitable in today's online gaming world.  But what if someone asks me, do I love or hate the game? What would my answer be?  I honestly love it &amp; hate it. It's situational. There are times when I do really good being up against heroes I can instantly learn how to counter and play against, while my friends brief me up on their abilities before I read them real quick in lane. But there are times when ever if I'm told exactly what they do and how to counter them, I just cannot. Some heroes seem like they have really short cooldowns on abilities/ults that should have longer abilities, items that they get to upgrade their ult, etc, all that. It just seems unfair sometimes.   But I know, I'm not one to talk when I just started playing the game, everything is probably there for a reason &amp; things cannot be 100% balanced but everything that I may think or claim is unbalanced or OP might just be normal when all this new knowledge is slapping my face.  I'll get used to it, eventually, I just hope I don't ♥♥♥♥ off a lot of teammates on the way.  I don't feed, I try my best not to, I usually don't end up with a ♥♥♥♥♥♥ K/D ratio (except for the last few games). But this is my love/hate relationship with DotA 2. It's amazing, but it's really difficult. I love it... But I hate it?   Nevertheless, another great approach from Valve.  Zitten",1,0
570,Dota 2,Kill yourself,1,0
378120,Football Manager 2016,"A longtime player and huge fan of the FM series, yet every year there seems to be one or more elements which can make the gameplay infuriating and unbearable. Before I list my complaints, I would like to emphasize that I have no problems with winning games, competions or creating working tactics and that these complaints are merely observations which cause a huge amount of frustration.  - Goalkeeper intelligence is laughable as they will frequently concede goals easily in their close corner due to terrible placement and movement. And even with frequent clean sheets, your goalkeepers (or anyone else) rating will rarely reach an average above 7.0.  -Defenders (particularly centrebacks) will track a player's run only to make 180 turn and run away from the attacker, which usually results in an easy conceded goal. And it doesn't matter whether you play as Bayern or Gateshead, because you will concede more than a fair share of goals from crosses at the far post, due the defender(s) inability/will to follow the run made by the attacking player.  - You will never/rarely actually get a goal, when you need one. Whether it's drawing level or winning a close encounter. And to pile on the misery, the opposition will also more than often score in the dying minutes, snatching either a draw or win.  - The aforementioned point makes the matches feel extremely predictable as you either absolutely smash opposition, go ninety minutes without a single chance or get the dreaded late conceded goal and all is visible/predictable due to the way your/opposing players move about on the pitch during the whole match/last minutes.  - Different tactical approach isn't as visible on-screen as one might imagine, which gives little incentive to create/tweak own tactics.  - Corner instructions are ignored (short corner instruction results in floating crosses being hit).  - Generally lack of new features with the exception of the terrible manager creator screen.",-1,1
378120,Football Manager 2016,"is Chelsea the richest/evil team in the world? As arsenal, everytime I bid a player, Chelsea bids him too. Sadly the player always agrees to go to Chelsea instead Arsenal. At the moment I am having way too many injuries, and some of em are really uncommon. At the moment I feel many things are upgrades from FM15, but it is comparable to FIFA15-&gt;16. This could be a major update instead of a $49,99 whole new game   Even though I still recommend this game, because you will get lots of fun playing.",1,0
378120,Football Manager 2016,"Poor follow up to the franchise. Ive tried to play and enjoy it but it a shell of its former self. I skipped the game in 2015, i feel the last true great one made was 2012 and maybe 2014. The thing im most annoyed about is the micro transactions its now got. What a way to pay loyal fans paying regular money each year to see that. I doubt ill buy another one again now. Everything seems false in it. The FUN has gone.",1,0
378120,Football Manager 2016,The best iteration of the FM series to date. 3D engine seems much better.,1,0
378120,Football Manager 2016,No Chinese. Sucks!,-1,0
378120,Football Manager 2016,Best Game!!! Comprehensive and so realistic,1,0
378120,Football Manager 2016,well i've had this game for a little over two months now and with currenly almost 700 hours in the game i feel like i can say it's okay,1,1
378120,Football Manager 2016,"In The Drylo Dictionary, FM16 = The answer of life, the universe and eveything",1,0
378120,Football Manager 2016,"awsome game if you are ino strategic football games. so mcuh content, i havent finished it!!!!",1,0
378120,Football Manager 2016,Amazingly addictive when it's going well and even more so when it's not.,1,0
378120,Football Manager 2016,"Only issue with this version of FM is that other clubs show no willingness to sell players, unless you put an insane amount of money on the table...",1,0
378120,Football Manager 2016,"I am really disapointed with the FM2016.  I have some problems with the game speed it is slow even if my pc has i7 and 6GB ram.  Considering the game, I really did not like the gameplay and the 'design' of manager. It reminds me the Championship manager which was more like Sim Manager and less Football Manager.  I really expected more from the FM 2016, since I am playing it from 2004.. :/  ",-1,1
378120,Football Manager 2016,I might be the only person reviewing not ranting about China.  The game never gets old for me and there's always something to do.  With the help of Football Manager affiliated fansites a lot is possible in this game.    ,1,1
378120,Football Manager 2016,Great game so far.....looking forward to FM 2017.,1,0
378120,Football Manager 2016,Daley Blind is bb af.,1,0
378120,Football Manager 2016,Soo addictive! ,1,0
378120,Football Manager 2016,Addictive.  Save yourself. I have fm2016 on whenever im in my office computer. Don't tell my boss. Please. Pretty Please.  Overall huge improvement from fm2014 and fm2015. 9/10,1,1
378120,Football Manager 2016,Looks good enuff to come back and play this game abit too busy on the screens need plenty of time to focus but one massive flaw every game my team is conceeding penaltys from every corner!!! cant win anything with this looks like its a bug but wants the point in trying to play this game if every corner leads to a penalty for the opposite team!!!? recommend? NO not till this is sorted,-1,0
378120,Football Manager 2016,Can i add 'injury' into the tag for this product and change the name of the game to Football Injuries Manager 2016?,1,1
378120,Football Manager 2016,Best FM in years,1,0
378120,Football Manager 2016,"I keep failing my promise of 'after this match, I'm done for today. I need a rest' ... *Oops* still playing it until dawn.",1,1
378120,Football Manager 2016,"One of the best football games. Very realistic, has all the teams that you can imagine, very good mod compatibility, portrais the world of football very well. If you want a realistic football game that has the ability to blur the lines between game and reality , this is the game to buy. I advise you to wait for the steam sales because the game is way cheaper in sale.",1,0
378120,Football Manager 2016,&gt;Playing as Wolverhampton &gt;Somehow end up in the FA cup final &gt;Lose to Man UTD due to Own Goal  10/10 would develope alcoholism again,1,1
378120,Football Manager 2016, Football Manager 2016,1,0
378120,Football Manager 2016,10,1,0
370240,NBA 2K16,"My goodness this is a good game.no, GREAT game. The only thing I have played is my career, and it s phenominal. Haven't had any crashes, runs smooth (watch out laptop users, might need to change your settings), and is the best 2k i've played. As far as I'm concerned, mygm and myteam are also good too. Yes, the cutscenes are kind of annoying, but they give a new perspective in 2k that's never been seen before, and I like it. BUY this game on sale, or heck, buy the mj edition, only 3 dollars more expensive and you get loads of cool stuff.",1,0
370240,NBA 2K16,"If you shift tab while playing with a controller, you have to restart the damn game cause all controls stop responding.",-1,0
370240,NBA 2K16,"Hackers, bugs, crashes, bad animations.... dont waste your money",-1,0
370240,NBA 2K16,Shooting is inconsistent. Defending is almost impossible. Long loading times and unnecessary cutscenes.,-1,0
370240,NBA 2K16,Movement of player r ♥♥♥♥ so slow even u got all the speed for sg 6'6 completely sht,-1,0
370240,NBA 2K16,"Its so funny to see IGN, and other big sites reviewing this game as one of the best games ever in sports , and the game had no controlls settings when launched OMFG this was absurd, the game is full of bugs and flaws, they patched the game 4 times and he is FAR from a game ready to be pubished, also Spike Lee is a dumbass 47% recommend on steam just proves how bad the game is. A BIG PILE OF CRAP",-1,0
370240,NBA 2K16,After reading all the negative reviews i was nervous. However i have had small flaws in glitches often mr Edd being my problem. However GREAT GAME!!!! if your a 2k fanboy then dont listen to others get out and HUSTLE&gt; Theres some gameplay on my gtx980 60fps all day.  https://youtu.be/8YYJS_QntPo?t=72 ,1,0
370240,NBA 2K16,Gameplay is great Online is glitchy/laggy Mycareer story is cheesy. Mypark is full with 99 overalls 2k Pro-am can't match me up with a game Myteam is great Mygm/Myleague is awesome. Overall 8.5/10,1,0
370240,NBA 2K16,9.5 pimps out of 10 pimps,1,0
370240,NBA 2K16,Pre order didn't work... no devs support (day5 still nothing).. cheaters day 1... no ban system within the game... still beta imo and no patch..   Pros.. Only buy this game for MyCareer.. good story... atmosphere awesome within game... good music at last! Feels better from 2K15,-1,0
370240,NBA 2K16,"Just Awesome, 80% off worth every penny.",1,0
370240,NBA 2K16,"I am 50-50 in this game. I wish there was much more.. Got it on sale. Can't complain.  It exits to desktop few times. Especially at the end of the game, ♥♥♥♥♥♥ me off lol",1,0
370240,NBA 2K16,you know what I didnt want in my career mode? Silly stories. and Who the hell thought it was a good idea getting a movie director to direct the career mode of a basketball game? Ill have whatever 2k is smoking plz,-1,0
370240,NBA 2K16,♥♥♥♥,-1,0
370240,NBA 2K16,I started playing since 2k 13. It's really keep improving. Hope this game can be forever.,1,0
370240,NBA 2K16,"For MYCAREER spike lee decided to make a EFFING movie instead of a game! !!TNUC BMUD There is no change on how you play b4 the draft, it is already written as a script, you can't choose to stay in college instead of going pro to imporve your draft stock, Even though they give you this long as cut scene just make a decision for you... which IS VIDEO GAME STUPID! any PG gets drafted to the pistons you cant decide on a single thing beyond what college you want and even that is a limited list.",-1,0
370240,NBA 2K16,"Great game, I would have liked to see the story in my career go on for a bit longer.",1,0
370240,NBA 2K16,By far the worst experience I've ever had with an NBA 2k game. Spent nearly 10 minutes pressing random keys to even open the start menu to change the controls. Even after attempting my control changes which was painfully annoying as you must have assigned keys to 'unused' slots in each catagory. It ended up changing my shooting key without me knowing... Waste of money even at the extremely discounted price.,-1,0
370240,NBA 2K16,Fix the game please it's not working I want a refund,-1,1
370240,NBA 2K16,This game runs on low end laptops as long as its not from 2008 or older. I like it and it runs smooth if you know PC games and your computer well enough to make the proper adjustments. 8/10 stars played 2k for years.,1,0
370240,NBA 2K16,♥♥♥♥ing unbalanced as ♥♥♥♥ but fun sometimes,-1,0
